provincia,ano,semana,total_casos,periodo
ALTO AMAZONAS,2018,49,37,2018.9245283018868
ALTO AMAZONAS,2018,50,23,2018.9433962264152
ALTO AMAZONAS,2018,51,29,2018.9622641509434
ALTO AMAZONAS,2018,52,37,2018.9811320754718
ALTO AMAZONAS,2019,1,43,2019.0188679245282
ALTO AMAZONAS,2019,2,38,2019.0377358490566
ALTO AMAZONAS,2019,3,48,2019.0566037735848
ALTO AMAZONAS,2019,4,24,2019.0754716981132
ALTO AMAZONAS,2019,5,16,2019.0943396226414
ALTO AMAZONAS,2019,6,15,2019.1132075471698
ALTO AMAZONAS,2019,7,40,2019.132075471698
ALTO AMAZONAS,2019,8,26,2019.1509433962265
ALTO AMAZONAS,2019,9,12,2019.1698113207547
ALTO AMAZONAS,2019,10,24,2019.188679245283
ALTO AMAZONAS,2019,11,17,2019.2075471698113
ALTO AMAZONAS,2019,12,12,2019.2264150943397
ALTO AMAZONAS,2019,13,18,2019.245283018868
ALTO AMAZONAS,2019,14,14,2019.2641509433963
ALTO AMAZONAS,2019,15,14,2019.2830188679245
ALTO AMAZONAS,2019,16,21,2019.301886792453
ALTO AMAZONAS,2019,17,19,2019.3207547169811
ALTO AMAZONAS,2019,18,14,2019.3396226415093
ALTO AMAZONAS,2019,19,10,2019.3584905660377
ALTO AMAZONAS,2019,20,19,2019.377358490566
ALTO AMAZONAS,2019,21,19,2019.3962264150944
ALTO AMAZONAS,2019,22,24,2019.4150943396226
ALTO AMAZONAS,2019,23,24,2019.433962264151
ALTO AMAZONAS,2019,24,19,2019.4528301886792
ALTO AMAZONAS,2019,25,20,2019.4716981132076
ALTO AMAZONAS,2019,26,22,2019.4905660377358
ALTO AMAZONAS,2019,27,17,2019.5094339622642
ALTO AMAZONAS,2019,28,17,2019.5283018867924
ALTO AMAZONAS,2019,29,13,2019.5471698113208
ALTO AMAZONAS,2019,30,6,2019.566037735849
ALTO AMAZONAS,2019,31,9,2019.5849056603774
ALTO AMAZONAS,2019,32,9,2019.6037735849056
ALTO AMAZONAS,2019,33,13,2019.622641509434
ALTO AMAZONAS,2019,34,3,2019.6415094339623
ALTO AMAZONAS,2019,35,13,2019.6603773584907
ALTO AMAZONAS,2019,36,10,2019.6792452830189
ALTO AMAZONAS,2019,37,17,2019.698113207547
ALTO AMAZONAS,2019,38,7,2019.7169811320755
ALTO AMAZONAS,2019,39,9,2019.7358490566037
ALTO AMAZONAS,2019,40,7,2019.754716981132
ALTO AMAZONAS,2019,41,12,2019.7735849056603
ALTO AMAZONAS,2019,42,10,2019.7924528301887
ALTO AMAZONAS,2019,43,8,2019.811320754717
ALTO AMAZONAS,2019,44,4,2019.8301886792453
ALTO AMAZONAS,2019,45,22,2019.8490566037735
ALTO AMAZONAS,2019,46,20,2019.867924528302
ALTO AMAZONAS,2019,47,16,2019.8867924528302
ALTO AMAZONAS,2019,48,6,2019.9056603773586
ALTO AMAZONAS,2019,49,21,2019.9245283018868
ALTO AMAZONAS,2019,50,15,2019.9433962264152
ALTO AMAZONAS,2019,51,4,2019.9622641509434
ALTO AMAZONAS,2019,52,10,2019.9811320754718
ALTO AMAZONAS,2020,1,16,2020.0188679245282
ALTO AMAZONAS,2020,2,25,2020.0377358490566
ALTO AMAZONAS,2020,3,14,2020.0566037735848
ALTO AMAZONAS,2020,4,13,2020.0754716981132
ALTO AMAZONAS,2020,5,5,2020.0943396226414
ALTO AMAZONAS,2020,6,13,2020.1132075471698
ALTO AMAZONAS,2020,7,8,2020.132075471698
ALTO AMAZONAS,2020,8,13,2020.1509433962265
ALTO AMAZONAS,2020,9,10,2020.1698113207547
ALTO AMAZONAS,2020,10,13,2020.188679245283
ALTO AMAZONAS,2020,11,4,2020.2075471698113
ALTO AMAZONAS,2020,12,6,2020.2264150943397
ALTO AMAZONAS,2020,13,8,2020.245283018868
ALTO AMAZONAS,2020,14,6,2020.2641509433963
ALTO AMAZONAS,2020,15,3,2020.2830188679245
ALTO AMAZONAS,2020,16,7,2020.301886792453
ALTO AMAZONAS,2020,17,4,2020.3207547169811
ALTO AMAZONAS,2020,18,6,2020.3396226415093
ALTO AMAZONAS,2020,19,2,2020.3584905660377
ALTO AMAZONAS,2020,20,8,2020.377358490566
ALTO AMAZONAS,2020,21,3,2020.3962264150944
ALTO AMAZONAS,2020,22,3,2020.4150943396226
ALTO AMAZONAS,2020,24,6,2020.4528301886792
ALTO AMAZONAS,2020,25,6,2020.4716981132076
ALTO AMAZONAS,2020,26,3,2020.4905660377358
ALTO AMAZONAS,2020,27,8,2020.5094339622642
ALTO AMAZONAS,2020,28,7,2020.5283018867924
ALTO AMAZONAS,2020,29,4,2020.5471698113208
ALTO AMAZONAS,2020,30,13,2020.566037735849
ALTO AMAZONAS,2020,31,3,2020.5849056603774
ALTO AMAZONAS,2020,32,17,2020.6037735849056
ALTO AMAZONAS,2020,33,27,2020.622641509434
ALTO AMAZONAS,2020,34,10,2020.6415094339623
ALTO AMAZONAS,2020,35,8,2020.6603773584907
ALTO AMAZONAS,2020,36,16,2020.6792452830189
ALTO AMAZONAS,2020,37,9,2020.698113207547
ALTO AMAZONAS,2020,38,5,2020.7169811320755
ALTO AMAZONAS,2020,39,9,2020.7358490566037
ALTO AMAZONAS,2020,40,8,2020.754716981132
ALTO AMAZONAS,2020,41,12,2020.7735849056603
ALTO AMAZONAS,2020,42,24,2020.7924528301887
ALTO AMAZONAS,2020,43,16,2020.811320754717
ALTO AMAZONAS,2020,44,6,2020.8301886792453
ALTO AMAZONAS,2020,45,5,2020.8490566037735
ALTO AMAZONAS,2020,46,7,2020.867924528302
ALTO AMAZONAS,2020,47,11,2020.8867924528302
ALTO AMAZONAS,2020,48,8,2020.9056603773586
ALTO AMAZONAS,2020,49,10,2020.9245283018868
ALTO AMAZONAS,2020,50,3,2020.9433962264152
ALTO AMAZONAS,2020,51,2,2020.9622641509434
ALTO AMAZONAS,2020,52,9,2020.9811320754718
ALTO AMAZONAS,2020,53,8,2021.0
ALTO AMAZONAS,2021,1,6,2021.0188679245282
ALTO AMAZONAS,2021,2,6,2021.0377358490566
ALTO AMAZONAS,2021,3,5,2021.0566037735848
ALTO AMAZONAS,2021,5,9,2021.0943396226414
ALTO AMAZONAS,2021,6,7,2021.1132075471698
ALTO AMAZONAS,2021,7,5,2021.132075471698
ALTO AMAZONAS,2021,8,7,2021.1509433962265
ALTO AMAZONAS,2021,9,10,2021.1698113207547
ALTO AMAZONAS,2021,10,5,2021.188679245283
ALTO AMAZONAS,2021,11,9,2021.2075471698113
ALTO AMAZONAS,2021,12,8,2021.2264150943397
ALTO AMAZONAS,2021,13,9,2021.245283018868
ALTO AMAZONAS,2021,14,4,2021.2641509433963
ALTO AMAZONAS,2021,16,6,2021.301886792453
ALTO AMAZONAS,2021,17,8,2021.3207547169811
ALTO AMAZONAS,2021,18,5,2021.3396226415093
ALTO AMAZONAS,2021,19,9,2021.3584905660377
ALTO AMAZONAS,2021,20,11,2021.377358490566
ALTO AMAZONAS,2021,21,22,2021.3962264150944
ALTO AMAZONAS,2021,22,9,2021.4150943396226
ALTO AMAZONAS,2021,23,18,2021.433962264151
ALTO AMAZONAS,2021,24,12,2021.4528301886792
ALTO AMAZONAS,2021,25,19,2021.4716981132076
ALTO AMAZONAS,2021,26,14,2021.4905660377358
ALTO AMAZONAS,2021,27,10,2021.5094339622642
ALTO AMAZONAS,2021,28,16,2021.5283018867924
ALTO AMAZONAS,2021,29,8,2021.5471698113208
ALTO AMAZONAS,2021,30,9,2021.566037735849
ALTO AMAZONAS,2021,31,8,2021.5849056603774
ALTO AMAZONAS,2021,32,15,2021.6037735849056
ALTO AMAZONAS,2021,33,20,2021.622641509434
ALTO AMAZONAS,2021,34,19,2021.6415094339623
ALTO AMAZONAS,2021,35,17,2021.6603773584907
ALTO AMAZONAS,2021,36,27,2021.6792452830189
ALTO AMAZONAS,2021,37,25,2021.698113207547
ALTO AMAZONAS,2021,38,10,2021.7169811320755
ALTO AMAZONAS,2021,39,15,2021.7358490566037
ALTO AMAZONAS,2021,40,10,2021.754716981132
ALTO AMAZONAS,2021,41,25,2021.7735849056603
ALTO AMAZONAS,2021,42,20,2021.7924528301887
ALTO AMAZONAS,2021,43,25,2021.811320754717
ALTO AMAZONAS,2021,44,19,2021.8301886792453
ALTO AMAZONAS,2021,45,22,2021.8490566037735
ALTO AMAZONAS,2021,46,30,2021.867924528302
ALTO AMAZONAS,2021,47,15,2021.8867924528302
ALTO AMAZONAS,2021,48,22,2021.9056603773586
ALTO AMAZONAS,2021,49,36,2021.9245283018868
ALTO AMAZONAS,2021,50,21,2021.9433962264152
ALTO AMAZONAS,2021,51,7,2021.9622641509434
ALTO AMAZONAS,2021,52,2,2021.9811320754718
ALTO AMAZONAS,2022,1,25,2022.0188679245282
ALTO AMAZONAS,2022,2,19,2022.0377358490566
ALTO AMAZONAS,2022,3,29,2022.0566037735848
ALTO AMAZONAS,2022,4,8,2022.0754716981132
ALTO AMAZONAS,2022,5,30,2022.0943396226414
ALTO AMAZONAS,2022,6,34,2022.1132075471698
ALTO AMAZONAS,2022,7,39,2022.132075471698
ALTO AMAZONAS,2022,8,22,2022.1509433962265
ALTO AMAZONAS,2022,9,34,2022.1698113207547
ALTO AMAZONAS,2022,10,31,2022.188679245283
ALTO AMAZONAS,2022,11,29,2022.2075471698113
ALTO AMAZONAS,2022,12,37,2022.2264150943397
ALTO AMAZONAS,2022,13,35,2022.245283018868
ALTO AMAZONAS,2022,14,18,2022.2641509433963
ALTO AMAZONAS,2022,15,30,2022.2830188679245
ALTO AMAZONAS,2022,16,32,2022.301886792453
ALTO AMAZONAS,2022,17,18,2022.3207547169811
ALTO AMAZONAS,2022,18,41,2022.3396226415093
ALTO AMAZONAS,2022,19,29,2022.3584905660377
ALTO AMAZONAS,2022,20,33,2022.377358490566
ALTO AMAZONAS,2022,21,29,2022.3962264150944
ALTO AMAZONAS,2022,22,24,2022.4150943396226
ALTO AMAZONAS,2022,23,32,2022.433962264151
ALTO AMAZONAS,2022,24,26,2022.4528301886792
ALTO AMAZONAS,2022,25,28,2022.4716981132076
ALTO AMAZONAS,2022,26,34,2022.4905660377358
ALTO AMAZONAS,2022,27,39,2022.5094339622642
ALTO AMAZONAS,2022,28,45,2022.5283018867924
ALTO AMAZONAS,2022,29,34,2022.5471698113208
ALTO AMAZONAS,2022,30,38,2022.566037735849
ALTO AMAZONAS,2022,31,48,2022.5849056603774
ALTO AMAZONAS,2022,32,38,2022.6037735849056
ALTO AMAZONAS,2022,33,63,2022.622641509434
ALTO AMAZONAS,2022,34,50,2022.6415094339623
ALTO AMAZONAS,2022,35,29,2022.6603773584907
ALTO AMAZONAS,2022,36,48,2022.6792452830189
ALTO AMAZONAS,2022,37,58,2022.698113207547
ALTO AMAZONAS,2022,38,42,2022.7169811320755
ALTO AMAZONAS,2022,39,24,2022.7358490566037
ALTO AMAZONAS,2022,40,39,2022.754716981132
ALTO AMAZONAS,2022,41,51,2022.7735849056603
ALTO AMAZONAS,2022,42,50,2022.7924528301887
ALTO AMAZONAS,2022,43,36,2022.811320754717
ALTO AMAZONAS,2022,44,26,2022.8301886792453
ALTO AMAZONAS,2022,45,45,2022.8490566037735
ALTO AMAZONAS,2022,46,39,2022.867924528302
ALTO AMAZONAS,2022,47,17,2022.8867924528302
ALTO AMAZONAS,2022,48,24,2022.9056603773586
ALTO AMAZONAS,2022,49,27,2022.9245283018868
ALTO AMAZONAS,2022,50,30,2022.9433962264152
ALTO AMAZONAS,2022,51,27,2022.9622641509434
ALTO AMAZONAS,2022,52,26,2022.9811320754718
ALTO AMAZONAS,2023,1,59,2023.0188679245282
ALTO AMAZONAS,2023,2,53,2023.0377358490566
ALTO AMAZONAS,2023,3,37,2023.0566037735848
ALTO AMAZONAS,2023,4,25,2023.0754716981132
ALTO AMAZONAS,2023,5,47,2023.0943396226414
ALTO AMAZONAS,2023,6,57,2023.1132075471698
ALTO AMAZONAS,2023,7,39,2023.132075471698
ALTO AMAZONAS,2023,8,75,2023.1509433962265
ALTO AMAZONAS,2023,9,66,2023.1698113207547
ALTO AMAZONAS,2023,10,31,2023.188679245283
ALTO AMAZONAS,2023,11,32,2023.2075471698113
ALTO AMAZONAS,2023,12,42,2023.2264150943397
ALTO AMAZONAS,2023,13,26,2023.245283018868
ALTO AMAZONAS,2023,14,28,2023.2641509433963
ALTO AMAZONAS,2023,15,36,2023.2830188679245
ALTO AMAZONAS,2023,16,26,2023.301886792453
ALTO AMAZONAS,2023,17,31,2023.3207547169811
ALTO AMAZONAS,2023,18,46,2023.3396226415093
ALTO AMAZONAS,2023,19,47,2023.3584905660377
ALTO AMAZONAS,2023,20,22,2023.377358490566
ALTO AMAZONAS,2023,21,23,2023.3962264150944
ALTO AMAZONAS,2023,22,43,2023.4150943396226
ALTO AMAZONAS,2023,23,46,2023.433962264151
ALTO AMAZONAS,2023,24,45,2023.4528301886792
ALTO AMAZONAS,2023,25,19,2023.4716981132076
ALTO AMAZONAS,2023,26,43,2023.4905660377358
ALTO AMAZONAS,2023,27,37,2023.5094339622642
ALTO AMAZONAS,2023,28,56,2023.5283018867924
ALTO AMAZONAS,2023,29,49,2023.5471698113208
ALTO AMAZONAS,2023,30,38,2023.566037735849
ALTO AMAZONAS,2023,31,39,2023.5849056603774
ALTO AMAZONAS,2023,32,45,2023.6037735849056
ALTO AMAZONAS,2023,33,45,2023.622641509434
ALTO AMAZONAS,2023,34,44,2023.6415094339623
ALTO AMAZONAS,2023,35,30,2023.6603773584907
ALTO AMAZONAS,2023,36,41,2023.6792452830189
ALTO AMAZONAS,2023,37,22,2023.698113207547
ALTO AMAZONAS,2023,38,17,2023.7169811320755
ALTO AMAZONAS,2023,39,15,2023.7358490566037
ALTO AMAZONAS,2023,40,33,2023.754716981132
ALTO AMAZONAS,2023,41,25,2023.7735849056603
ALTO AMAZONAS,2023,42,13,2023.7924528301887
ALTO AMAZONAS,2023,43,9,2023.811320754717
ALTO AMAZONAS,2023,44,13,2023.8301886792453
ALTO AMAZONAS,2023,45,9,2023.8490566037735
ALTO AMAZONAS,2023,46,18,2023.867924528302
ALTO AMAZONAS,2023,47,14,2023.8867924528302
ALTO AMAZONAS,2023,48,8,2023.9056603773586
ALTO AMAZONAS,2023,49,10,2023.9245283018868
ALTO AMAZONAS,2023,50,10,2023.9433962264152
ALTO AMAZONAS,2023,51,6,2023.9622641509434
ALTO AMAZONAS,2023,52,2,2023.9811320754718
ALTO AMAZONAS,2024,1,9,2024.0188679245282
ALTO AMAZONAS,2024,2,20,2024.0377358490566
ALTO AMAZONAS,2024,3,10,2024.0566037735848
ALTO AMAZONAS,2024,4,9,2024.0754716981132
ALTO AMAZONAS,2024,5,11,2024.0943396226414
ALTO AMAZONAS,2024,6,13,2024.1132075471698
ALTO AMAZONAS,2024,7,19,2024.132075471698
ALTO AMAZONAS,2024,8,9,2024.1509433962265
ALTO AMAZONAS,2024,9,10,2024.1698113207547
ALTO AMAZONAS,2024,10,9,2024.188679245283
ALTO AMAZONAS,2024,11,21,2024.2075471698113
ALTO AMAZONAS,2024,12,10,2024.2264150943397
ALTO AMAZONAS,2024,13,10,2024.245283018868
ALTO AMAZONAS,2024,14,16,2024.2641509433963
ALTO AMAZONAS,2024,15,14,2024.2830188679245
ALTO AMAZONAS,2024,16,6,2024.301886792453
ALTO AMAZONAS,2024,17,11,2024.3207547169811
ALTO AMAZONAS,2024,18,10,2024.3396226415093
ALTO AMAZONAS,2024,19,12,2024.3584905660377
ALTO AMAZONAS,2024,20,14,2024.377358490566
ALTO AMAZONAS,2024,21,19,2024.3962264150944
ALTO AMAZONAS,2024,22,13,2024.4150943396226
ALTO AMAZONAS,2024,23,13,2024.433962264151
ALTO AMAZONAS,2024,24,9,2024.4528301886792
ALTO AMAZONAS,2024,25,15,2024.4716981132076
ALTO AMAZONAS,2024,26,10,2024.4905660377358
ALTO AMAZONAS,2024,27,10,2024.5094339622642
ALTO AMAZONAS,2024,28,9,2024.5283018867924
ALTO AMAZONAS,2024,29,3,2024.5471698113208
ALTO AMAZONAS,2024,30,2,2024.566037735849
ALTO AMAZONAS,2024,31,12,2024.5849056603774
ALTO AMAZONAS,2024,32,13,2024.6037735849056
ALTO AMAZONAS,2024,33,11,2024.622641509434
ALTO AMAZONAS,2024,34,13,2024.6415094339623
ALTO AMAZONAS,2024,35,10,2024.6603773584907
ALTO AMAZONAS,2024,36,19,2024.6792452830189
ALTO AMAZONAS,2024,37,10,2024.698113207547
ALTO AMAZONAS,2024,38,6,2024.7169811320755
ALTO AMAZONAS,2024,39,5,2024.7358490566037
ALTO AMAZONAS,2024,40,4,2024.754716981132
ALTO AMAZONAS,2024,41,4,2024.7735849056603
ALTO AMAZONAS,2024,42,3,2024.7924528301887
ALTO AMAZONAS,2024,43,3,2024.811320754717
ALTO AMAZONAS,2024,44,3,2024.8301886792453
ALTO AMAZONAS,2024,45,5,2024.8490566037735
ALTO AMAZONAS,2024,46,1,2024.867924528302
ALTO AMAZONAS,2024,47,4,2024.8867924528302
ALTO AMAZONAS,2024,48,1,2024.9056603773586
ALTO AMAZONAS,2024,49,2,2024.9245283018868
ALTO AMAZONAS,2024,50,4,2024.9433962264152
ALTO AMAZONAS,2024,51,2,2024.9622641509434
ALTO AMAZONAS,2024,52,2,2024.9811320754718
DATEM DEL MARA�ON,2009,1,142,2009.0188679245282
DATEM DEL MARA�ON,2009,2,90,2009.0377358490566
DATEM DEL MARA�ON,2009,3,71,2009.0566037735848
DATEM DEL MARA�ON,2009,4,64,2009.0754716981132
DATEM DEL MARA�ON,2009,5,58,2009.0943396226414
DATEM DEL MARA�ON,2009,6,39,2009.1132075471698
DATEM DEL MARA�ON,2009,7,85,2009.132075471698
DATEM DEL MARA�ON,2009,8,98,2009.1509433962265
DATEM DEL MARA�ON,2009,9,116,2009.1698113207547
DATEM DEL MARA�ON,2009,10,100,2009.188679245283
DATEM DEL MARA�ON,2009,11,102,2009.2075471698113
DATEM DEL MARA�ON,2009,12,134,2009.2264150943397
DATEM DEL MARA�ON,2009,13,102,2009.245283018868
DATEM DEL MARA�ON,2009,14,71,2009.2641509433963
DATEM DEL MARA�ON,2009,15,85,2009.2830188679245
DATEM DEL MARA�ON,2009,16,50,2009.301886792453
DATEM DEL MARA�ON,2009,17,58,2009.3207547169811
DATEM DEL MARA�ON,2009,18,74,2009.3396226415093
DATEM DEL MARA�ON,2009,19,56,2009.3584905660377
DATEM DEL MARA�ON,2009,20,61,2009.377358490566
DATEM DEL MARA�ON,2009,21,52,2009.3962264150944
DATEM DEL MARA�ON,2009,22,84,2009.4150943396226
DATEM DEL MARA�ON,2009,23,86,2009.433962264151
DATEM DEL MARA�ON,2009,24,48,2009.4528301886792
DATEM DEL MARA�ON,2009,25,28,2009.4716981132076
DATEM DEL MARA�ON,2009,26,46,2009.4905660377358
DATEM DEL MARA�ON,2009,27,40,2009.5094339622642
DATEM DEL MARA�ON,2009,28,37,2009.5283018867924
DATEM DEL MARA�ON,2009,29,38,2009.5471698113208
DATEM DEL MARA�ON,2009,30,28,2009.566037735849
DATEM DEL MARA�ON,2009,31,35,2009.5849056603774
DATEM DEL MARA�ON,2009,32,54,2009.6037735849056
DATEM DEL MARA�ON,2009,33,48,2009.622641509434
DATEM DEL MARA�ON,2009,34,65,2009.6415094339623
DATEM DEL MARA�ON,2009,35,50,2009.6603773584907
DATEM DEL MARA�ON,2009,36,60,2009.6792452830189
DATEM DEL MARA�ON,2009,37,41,2009.698113207547
DATEM DEL MARA�ON,2009,38,30,2009.7169811320755
DATEM DEL MARA�ON,2009,39,29,2009.7358490566037
DATEM DEL MARA�ON,2009,40,21,2009.754716981132
DATEM DEL MARA�ON,2009,41,26,2009.7735849056603
DATEM DEL MARA�ON,2009,42,30,2009.7924528301887
DATEM DEL MARA�ON,2009,43,32,2009.811320754717
DATEM DEL MARA�ON,2009,44,28,2009.8301886792453
DATEM DEL MARA�ON,2009,45,21,2009.8490566037735
DATEM DEL MARA�ON,2009,46,16,2009.867924528302
DATEM DEL MARA�ON,2009,47,16,2009.8867924528302
DATEM DEL MARA�ON,2009,48,19,2009.9056603773586
DATEM DEL MARA�ON,2009,49,16,2009.9245283018868
DATEM DEL MARA�ON,2009,50,25,2009.9433962264152
DATEM DEL MARA�ON,2009,51,9,2009.9622641509434
DATEM DEL MARA�ON,2009,52,12,2009.9811320754718
DATEM DEL MARA�ON,2009,53,19,2010.0
DATEM DEL MARA�ON,2010,1,14,2010.0188679245282
DATEM DEL MARA�ON,2010,2,11,2010.0377358490566
DATEM DEL MARA�ON,2010,3,9,2010.0566037735848
DATEM DEL MARA�ON,2010,4,18,2010.0754716981132
DATEM DEL MARA�ON,2010,5,14,2010.0943396226414
DATEM DEL MARA�ON,2010,6,16,2010.1132075471698
DATEM DEL MARA�ON,2010,7,18,2010.132075471698
DATEM DEL MARA�ON,2010,8,19,2010.1509433962265
DATEM DEL MARA�ON,2010,9,18,2010.1698113207547
DATEM DEL MARA�ON,2010,10,17,2010.188679245283
DATEM DEL MARA�ON,2010,11,15,2010.2075471698113
DATEM DEL MARA�ON,2010,12,18,2010.2264150943397
DATEM DEL MARA�ON,2010,13,11,2010.245283018868
DATEM DEL MARA�ON,2010,14,14,2010.2641509433963
DATEM DEL MARA�ON,2010,15,18,2010.2830188679245
DATEM DEL MARA�ON,2010,16,17,2010.301886792453
DATEM DEL MARA�ON,2010,17,13,2010.3207547169811
DATEM DEL MARA�ON,2010,18,11,2010.3396226415093
DATEM DEL MARA�ON,2010,19,11,2010.3584905660377
DATEM DEL MARA�ON,2010,20,7,2010.377358490566
DATEM DEL MARA�ON,2010,21,11,2010.3962264150944
DATEM DEL MARA�ON,2010,22,20,2010.4150943396226
DATEM DEL MARA�ON,2010,23,10,2010.433962264151
DATEM DEL MARA�ON,2010,24,4,2010.4528301886792
DATEM DEL MARA�ON,2010,25,8,2010.4716981132076
DATEM DEL MARA�ON,2010,26,5,2010.4905660377358
DATEM DEL MARA�ON,2010,27,5,2010.5094339622642
DATEM DEL MARA�ON,2010,28,5,2010.5283018867924
DATEM DEL MARA�ON,2010,29,16,2010.5471698113208
DATEM DEL MARA�ON,2010,30,10,2010.566037735849
DATEM DEL MARA�ON,2010,31,7,2010.5849056603774
DATEM DEL MARA�ON,2010,32,1,2010.6037735849056
DATEM DEL MARA�ON,2010,33,8,2010.622641509434
DATEM DEL MARA�ON,2010,34,13,2010.6415094339623
DATEM DEL MARA�ON,2010,35,24,2010.6603773584907
DATEM DEL MARA�ON,2010,36,12,2010.6792452830189
DATEM DEL MARA�ON,2010,37,21,2010.698113207547
DATEM DEL MARA�ON,2010,38,20,2010.7169811320755
DATEM DEL MARA�ON,2010,39,8,2010.7358490566037
DATEM DEL MARA�ON,2010,40,4,2010.754716981132
DATEM DEL MARA�ON,2010,41,5,2010.7735849056603
DATEM DEL MARA�ON,2010,42,2,2010.7924528301887
DATEM DEL MARA�ON,2010,43,13,2010.811320754717
DATEM DEL MARA�ON,2010,44,9,2010.8301886792453
DATEM DEL MARA�ON,2010,45,4,2010.8490566037735
DATEM DEL MARA�ON,2010,46,10,2010.867924528302
DATEM DEL MARA�ON,2010,47,8,2010.8867924528302
DATEM DEL MARA�ON,2010,48,4,2010.9056603773586
DATEM DEL MARA�ON,2010,49,7,2010.9245283018868
DATEM DEL MARA�ON,2010,50,18,2010.9433962264152
DATEM DEL MARA�ON,2010,51,3,2010.9622641509434
DATEM DEL MARA�ON,2010,52,2,2010.9811320754718
DATEM DEL MARA�ON,2011,1,9,2011.0188679245282
DATEM DEL MARA�ON,2011,2,1,2011.0377358490566
DATEM DEL MARA�ON,2011,4,12,2011.0754716981132
DATEM DEL MARA�ON,2011,5,10,2011.0943396226414
DATEM DEL MARA�ON,2011,6,16,2011.1132075471698
DATEM DEL MARA�ON,2011,7,17,2011.132075471698
DATEM DEL MARA�ON,2011,8,10,2011.1509433962265
DATEM DEL MARA�ON,2011,9,2,2011.1698113207547
DATEM DEL MARA�ON,2011,10,3,2011.188679245283
DATEM DEL MARA�ON,2011,11,19,2011.2075471698113
DATEM DEL MARA�ON,2011,12,8,2011.2264150943397
DATEM DEL MARA�ON,2011,13,10,2011.245283018868
DATEM DEL MARA�ON,2011,14,16,2011.2641509433963
DATEM DEL MARA�ON,2011,15,25,2011.2830188679245
DATEM DEL MARA�ON,2011,16,16,2011.301886792453
DATEM DEL MARA�ON,2011,17,24,2011.3207547169811
DATEM DEL MARA�ON,2011,18,22,2011.3396226415093
DATEM DEL MARA�ON,2011,19,17,2011.3584905660377
DATEM DEL MARA�ON,2011,20,33,2011.377358490566
DATEM DEL MARA�ON,2011,21,26,2011.3962264150944
DATEM DEL MARA�ON,2011,22,37,2011.4150943396226
DATEM DEL MARA�ON,2011,23,20,2011.433962264151
DATEM DEL MARA�ON,2011,24,49,2011.4528301886792
DATEM DEL MARA�ON,2011,25,12,2011.4716981132076
DATEM DEL MARA�ON,2011,26,39,2011.4905660377358
DATEM DEL MARA�ON,2011,27,47,2011.5094339622642
DATEM DEL MARA�ON,2011,28,20,2011.5283018867924
DATEM DEL MARA�ON,2011,29,25,2011.5471698113208
DATEM DEL MARA�ON,2011,30,5,2011.566037735849
DATEM DEL MARA�ON,2011,31,13,2011.5849056603774
DATEM DEL MARA�ON,2011,32,13,2011.6037735849056
DATEM DEL MARA�ON,2011,33,14,2011.622641509434
DATEM DEL MARA�ON,2011,34,20,2011.6415094339623
DATEM DEL MARA�ON,2011,35,16,2011.6603773584907
DATEM DEL MARA�ON,2011,36,25,2011.6792452830189
DATEM DEL MARA�ON,2011,37,10,2011.698113207547
DATEM DEL MARA�ON,2011,38,22,2011.7169811320755
DATEM DEL MARA�ON,2011,39,13,2011.7358490566037
DATEM DEL MARA�ON,2011,40,5,2011.754716981132
DATEM DEL MARA�ON,2011,41,11,2011.7735849056603
DATEM DEL MARA�ON,2011,42,14,2011.7924528301887
DATEM DEL MARA�ON,2011,43,13,2011.811320754717
DATEM DEL MARA�ON,2011,44,18,2011.8301886792453
DATEM DEL MARA�ON,2011,45,21,2011.8490566037735
DATEM DEL MARA�ON,2011,46,22,2011.867924528302
DATEM DEL MARA�ON,2011,47,13,2011.8867924528302
DATEM DEL MARA�ON,2011,48,24,2011.9056603773586
DATEM DEL MARA�ON,2011,49,10,2011.9245283018868
DATEM DEL MARA�ON,2011,50,5,2011.9433962264152
DATEM DEL MARA�ON,2011,51,15,2011.9622641509434
DATEM DEL MARA�ON,2011,52,16,2011.9811320754718
DATEM DEL MARA�ON,2012,1,9,2012.0188679245282
DATEM DEL MARA�ON,2012,2,11,2012.0377358490566
DATEM DEL MARA�ON,2012,3,14,2012.0566037735848
DATEM DEL MARA�ON,2012,4,21,2012.0754716981132
DATEM DEL MARA�ON,2012,5,23,2012.0943396226414
DATEM DEL MARA�ON,2012,6,41,2012.1132075471698
DATEM DEL MARA�ON,2012,7,40,2012.132075471698
DATEM DEL MARA�ON,2012,8,10,2012.1509433962265
DATEM DEL MARA�ON,2012,9,33,2012.1698113207547
DATEM DEL MARA�ON,2012,10,29,2012.188679245283
DATEM DEL MARA�ON,2012,11,7,2012.2075471698113
DATEM DEL MARA�ON,2012,12,29,2012.2264150943397
DATEM DEL MARA�ON,2012,13,46,2012.245283018868
DATEM DEL MARA�ON,2012,14,40,2012.2641509433963
DATEM DEL MARA�ON,2012,15,35,2012.2830188679245
DATEM DEL MARA�ON,2012,16,32,2012.301886792453
DATEM DEL MARA�ON,2012,17,28,2012.3207547169811
DATEM DEL MARA�ON,2012,18,15,2012.3396226415093
DATEM DEL MARA�ON,2012,19,6,2012.3584905660377
DATEM DEL MARA�ON,2012,20,30,2012.377358490566
